poid,milestone,invoice_no,po_type
1011HG3068809-2032-2-1,MS1,INV-000285,SERVICE_PROCUREMENT
1011HG3068809-2116-3-1,MS1,INV-000285,SERVICE_PROCUREMENT
1011HG3068809-2021-1-1,MS1,INV-000285,SERVICE_PROCUREMENT
1011HG3068810-709-1-1,MS1,INV-000285,SERVICE_PROCUREMENT
1011HG3068810-710-1-1,MS1,INV-000285,SERVICE_PROCUREMENT
1011HG3068809-2624-1-1,MS1,INV-000285,SERVICE_PROCUREMENT
1011HG3068809-1975-2-1,MS1,INV-000285,SERVICE_PROCUREMENT
1011HG3167912-317-5-1,MS1,INV-000285,SERVICE_PROCUREMENT
1011HG3167912-38-2-1,MS1,INV-000285,SERVICE_PROCUREMENT
1011HG3167912-325-2-1,MS1,INV-000285,SERVICE_PROCUREMENT
1011HG3167911-186-1-1,MS1,INV-000285,SERVICE_PROCUREMENT
1011HG3167911-257-4-1,MS1,INV-000285,SERVICE_PROCUREMENT
1011HG3167911-257-5-1,MS1,INV-000285,SERVICE_PROCUREMENT
1011HG3167911-257-6-1,MS1,INV-000285,SERVICE_PROCUREMENT
1011HG3167911-257-2-1,MS1,INV-000285,SERVICE_PROCUREMENT
1011HG3068809-2492-2-1,MS1,INV-000285,SERVICE_PROCUREMENT
1011HG3068809-2533-1-1,MS1,INV-000285,SERVICE_PROCUREMENT
1011HG3068809-538-1-1,MS1,INV-000285,SERVICE_PROCUREMENT
1011HG3068809-2229-4-1,MS1,INV-000285,SERVICE_PROCUREMENT
1011HG3068809-2120-4-1,MS1,INV-000285,SERVICE_PROCUREMENT
1011HG3068809-2625-1-1,MS1,INV-000285,SERVICE_PROCUREMENT
1011HG3068809-2625-2-1,MS1,INV-000285,SERVICE_PROCUREMENT
1011HG3167912-38-1-1,MS1,INV-000285,SERVICE_PROCUREMENT
1011HG3167912-38-3-1,MS1,INV-000285,SERVICE_PROCUREMENT
1011HG3167912-317-1-1,MS1,INV-000285,SERVICE_PROCUREMENT
1011HG3167912-317-3-1,MS1,INV-000285,SERVICE_PROCUREMENT
1011HG3167912-37-2-1,MS1,INV-000285,SERVICE_PROCUREMENT
1011HG3167912-37-1-1,MS1,INV-000285,SERVICE_PROCUREMENT
1011HG3068809-36-1-1,MS1,INV-000285,SERVICE_PROCUREMENT
1011HG2894718-24-1-1,MS1,INV-000285,SERVICE_PROCUREMENT
1011HG3167912-337-1-1,MS1,INV-000285,SERVICE_PROCUREMENT
1011HG3167912-325-5-1,MS1,INV-000285,SERVICE_PROCUREMENT
1011HG3167911-261-1-1,MS1,INV-000285,SERVICE_PROCUREMENT
1011HG3068809-2430-1-1,MS1,INV-000285,SERVICE_PROCUREMENT
1011HG3167912-38-5-1,MS1,INV-000285,SERVICE_PROCUREMENT
1011HG3167912-40-1-1,MS1,INV-000285,SERVICE_PROCUREMENT
1011HG3167912-317-4-1,MS1,INV-000285,SERVICE_PROCUREMENT
1011HG3167912-317-2-1,MS1,INV-000285,SERVICE_PROCUREMENT
1011HG3068810-735-5-1,MS1,INV-000285,SERVICE_PROCUREMENT
1011HG3068809-2021-4-1,MS1,INV-000285,SERVICE_PROCUREMENT
1011HG3068810-709-2-1,MS1,INV-000285,SERVICE_PROCUREMENT
1011HG3068809-2245-3-1,MS1,INV-000285,SERVICE_PROCUREMENT
1011HG3068809-2624-2-1,MS1,INV-000285,SERVICE_PROCUREMENT
1011HG3167911-317-1-1,MS1,INV-000285,SERVICE_PROCUREMENT
1011HG3167912-330-1-1,MS1,INV-000285,SERVICE_PROCUREMENT
1011HG3167912-37-3-1,MS1,INV-000285,SERVICE_PROCUREMENT
1011HG3167912-325-1-1,MS1,INV-000285,SERVICE_PROCUREMENT
1011HG3167912-325-4-1,MS1,INV-000285,SERVICE_PROCUREMENT
1011HG3167911-257-1-1,MS1,INV-000285,SERVICE_PROCUREMENT
1011HG3068809-2541-1-1,MS1,INV-000285,SERVICE_PROCUREMENT
1011HG3068810-215-1-1,MS1,INV-000285,SERVICE_PROCUREMENT
1011HG3068809-2430-2-1,MS1,INV-000285,SERVICE_PROCUREMENT
1011HG3068809-2690-1-1,MS1,INV-000286,SERVICE_PROCUREMENT
1011HG3167912-22-5-1,MS1,INV-000286,SERVICE_PROCUREMENT
1011HG3167912-22-2-1,MS1,INV-000286,SERVICE_PROCUREMENT
1011HG3167912-331-1-1,MS1,INV-000286,SERVICE_PROCUREMENT
1011HG3167912-19-2-1,MS1,INV-000286,SERVICE_PROCUREMENT
1011HG3068809-2507-1-1,MS1,INV-000286,SERVICE_PROCUREMENT
1011HG3068809-2368-1-1,MS1,INV-000286,SERVICE_PROCUREMENT
1011HG3167911-319-1-1,MS1,INV-000286,SERVICE_PROCUREMENT
1011HG3167911-270-3-1,MS1,INV-000286,SERVICE_PROCUREMENT
1011HG3167911-270-1-1,MS1,INV-000286,SERVICE_PROCUREMENT
1011HG3167912-349-1-1,MS1,INV-000286,SERVICE_PROCUREMENT
1011HG3068809-2706-1-1,MS1,INV-000286,SERVICE_PROCUREMENT
1011HG3167912-306-1-1,MS1,INV-000286,SERVICE_PROCUREMENT
1011HG3167912-41-1-1,MS1,INV-000286,SERVICE_PROCUREMENT
1011HG3167912-319-1-1,MS1,INV-000286,SERVICE_PROCUREMENT
1011HG3068809-2301-1-1,MS1,INV-000286,SERVICE_PROCUREMENT
1011HG3068810-956-1-1,MS1,INV-000286,SERVICE_PROCUREMENT
1011HG3068809-2709-1-1,MS1,INV-000286,SERVICE_PROCUREMENT
1011HG3167911-271-1-1,MS1,INV-000286,SERVICE_PROCUREMENT
1011HG3167911-271-4-1,MS1,INV-000286,SERVICE_PROCUREMENT
1011HG3167912-350-1-1,MS1,INV-000286,SERVICE_PROCUREMENT
1011HG3068809-2682-1-1,MS1,INV-000286,SERVICE_PROCUREMENT
1011HG3068809-2691-1-1,MS1,INV-000286,SERVICE_PROCUREMENT
1011HG3068809-2697-1-1,MS1,INV-000286,SERVICE_PROCUREMENT
1011HG3167912-22-4-1,MS1,INV-000286,SERVICE_PROCUREMENT
1011HG3167912-36-1-1,MS1,INV-000286,SERVICE_PROCUREMENT
1011HG3167912-19-3-1,MS1,INV-000286,SERVICE_PROCUREMENT
1011HG3068809-2669-1-1,MS1,INV-000286,SERVICE_PROCUREMENT
1011HG3068809-2710-1-1,MS1,INV-000286,SERVICE_PROCUREMENT
1011HG3068809-2713-1-1,MS1,INV-000286,SERVICE_PROCUREMENT
1011HG3167911-271-2-1,MS1,INV-000286,SERVICE_PROCUREMENT
1011HG3167911-270-2-1,MS1,INV-000286,SERVICE_PROCUREMENT
1011HG3068809-2525-1-1,MS1,INV-000286,SERVICE_PROCUREMENT
1011HG3167912-24-1-1,MS1,INV-000286,SERVICE_PROCUREMENT
1011HG3167912-22-3-1,MS1,INV-000286,SERVICE_PROCUREMENT
1011HG3167912-22-1-1,MS1,INV-000286,SERVICE_PROCUREMENT
1011HG3167912-19-1-1,MS1,INV-000286,SERVICE_PROCUREMENT
1011HG3068809-2507-2-1,MS1,INV-000286,SERVICE_PROCUREMENT
1011HG3068809-2711-1-1,MS1,INV-000286,SERVICE_PROCUREMENT
1011HG3167911-318-1-1,MS1,INV-000286,SERVICE_PROCUREMENT
1011HG3167911-270-4-1,MS1,INV-000286,SERVICE_PROCUREMENT
1011HG3167911-271-3-1,MS1,INV-000286,SERVICE_PROCUREMENT
1011HG3068809-2298-2-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068810-713-2-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2767-1-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068810-863-1-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068810-864-1-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2387-1-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068810-862-1-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2023-1-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2023-3-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2046-1-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2294-1-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068810-535-2-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2020-3-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068810-605-3-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068810-617-1-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068810-616-3-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2022-3-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2680-1-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-1920-1-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068810-743-1-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068810-913-1-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-1691-3-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068810-943-1-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068810-719-2-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2702-1-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2289-1-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2094-2-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2182-3-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068810-868-1-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2033-1-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2117-1-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2046-2-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2046-4-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2562-1-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2293-1-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2294-4-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2164-3-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2187-2-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2678-1-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2501-3-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-1816-5-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068810-944-1-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-1669-3-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068810-581-2-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068810-733-3-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068810-723-2-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068810-954-1-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-1779-4-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-1687-1-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068810-822-1-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2290-1-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2291-4-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2095-1-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2757-1-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2765-1-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2764-1-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2391-1-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2386-2-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068810-471-1-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2245-1-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2245-2-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2343-2-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2343-1-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2096-3-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068810-537-1-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2299-4-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068810-532-2-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2024-1-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2020-4-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2246-3-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2022-2-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3167912-333-1-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3167912-323-1-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2734-1-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2586-4-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2604-1-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068810-955-1-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-1779-5-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068810-726-4-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2239-1-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068810-798-4-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG2894715-102-1-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2701-1-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068810-714-2-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2298-1-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2756-1-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2766-1-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2662-1-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068810-862-2-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2386-1-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2391-2-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2118-5-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2031-1-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2046-3-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2561-1-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2163-3-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068810-532-1-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2293-3-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2018-1-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2019-2-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2025-1-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2017-2-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2016-1-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2563-1-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2026-1-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2712-1-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2586-3-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068810-721-2-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-1664-2-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068810-912-1-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068810-945-1-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-1690-3-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-1688-4-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2227-4-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2227-1-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2319-1-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068810-854-1-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068810-798-3-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG2894715-460-1-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2714-1-1,MS1,INV-000287,SERVICE_PROCUREMENT
1011HG3068809-2579-1-1,MS1,INV-000288,SERVICE_PROCUREMENT
1011HG3068809-2747-1-1,MS1,INV-000288,SERVICE_PROCUREMENT
1011HG3068810-923-1-1,MS1,INV-000288,SERVICE_PROCUREMENT
1011HG3068809-2578-1-1,MS1,INV-000288,SERVICE_PROCUREMENT
1011HG3068809-2514-2-1,MS1,INV-000288,SERVICE_PROCUREMENT
1011HG3068809-2514-1-1,MS1,INV-000288,SERVICE_PROCUREMENT
1011HG3068809-2580-1-1,MS1,INV-000288,SERVICE_PROCUREMENT
1011HG3068809-2575-1-1,MS1,INV-000288,SERVICE_PROCUREMENT
1011HG3068810-918-1-1,MS1,INV-000288,SERVICE_PROCUREMENT
1011HG3068810-919-1-1,MS1,INV-000288,SERVICE_PROCUREMENT
1011HG3068810-917-1-1,MS1,INV-000288,SERVICE_PROCUREMENT
1011HG3068810-921-1-1,MS1,INV-000288,SERVICE_PROCUREMENT
1011HG3068809-2667-1-1,MS1,INV-000288,SERVICE_PROCUREMENT
1011HG3167912-21-1-1,MS1,INV-000288,SERVICE_PROCUREMENT
1011HG3068809-1965-1-1,MS1,INV-000288,SERVICE_PROCUREMENT
1011HG3068809-2571-2-1,MS1,INV-000288,SERVICE_PROCUREMENT
1011HG3068810-924-1-1,MS1,INV-000288,SERVICE_PROCUREMENT
1011HG3068809-2747-4-1,MS1,INV-000288,SERVICE_PROCUREMENT
1011HG3167912-34-1-1,MS1,INV-000288,SERVICE_PROCUREMENT
1011HG3167912-308-2-1,MS1,INV-000288,SERVICE_PROCUREMENT
1011HG3167912-308-1-1,MS1,INV-000288,SERVICE_PROCUREMENT
1011HG3167912-318-1-1,MS1,INV-000288,SERVICE_PROCUREMENT
1011HG3068809-2576-1-1,MS1,INV-000288,SERVICE_PROCUREMENT
1011HG3068809-2747-3-1,MS1,INV-000288,SERVICE_PROCUREMENT
1011HG3068809-2747-2-1,MS1,INV-000288,SERVICE_PROCUREMENT
1011HG3068810-922-1-1,MS1,INV-000288,SERVICE_PROCUREMENT
1011HG3167912-308-3-1,MS1,INV-000288,SERVICE_PROCUREMENT
1011HG3068809-1806-2-1,MS1,INV-000290,SERVICE_PROCUREMENT
1011HG3068810-666-2-1,MS1,INV-000290,SERVICE_PROCUREMENT
1011HG3068810-664-1-1,MS1,INV-000290,SERVICE_PROCUREMENT
1011HG3068810-662-1-1,MS1,INV-000290,SERVICE_PROCUREMENT
1011HG3068809-1453-1-1,MS1,INV-000290,SERVICE_PROCUREMENT
1011HG3068810-419-1-1,MS1,INV-000290,SERVICE_PROCUREMENT
1011HG3068810-418-1-1,MS1,INV-000290,SERVICE_PROCUREMENT
1011HG3068809-2369-1-1,MS1,INV-000290,SERVICE_PROCUREMENT
1011HG3068809-2188-2-1,MS1,INV-000290,SERVICE_PROCUREMENT
1011HG3068810-815-3-1,MS1,INV-000290,SERVICE_PROCUREMENT
1011HG3068810-663-1-1,MS1,INV-000290,SERVICE_PROCUREMENT
1011HG3068809-2621-1-1,MS1,INV-000290,SERVICE_PROCUREMENT
1011HG3068809-2571-1-1,MS1,INV-000290,SERVICE_PROCUREMENT
1011HG3068809-2569-1-1,MS1,INV-000290,SERVICE_PROCUREMENT
1011HG3068809-1348-1-1,MS1,INV-000290,SERVICE_PROCUREMENT
1011HG3068810-426-1-1,MS1,INV-000290,SERVICE_PROCUREMENT
1011HG2894717-198-1-1,MS1,INV-000290,SERVICE_PROCUREMENT
1011HG3068810-815-4-1,MS1,INV-000290,SERVICE_PROCUREMENT
1011HG3068810-665-1-1,MS1,INV-000290,SERVICE_PROCUREMENT
1011HG3167912-84-1-1,MS1,INV-000290,SERVICE_PROCUREMENT
1011HG3068809-2621-2-1,MS1,INV-000290,SERVICE_PROCUREMENT
1011HG3068809-2013-2-1,MS1,INV-000290,SERVICE_PROCUREMENT
1011HG3068810-431-1-1,MS1,INV-000290,SERVICE_PROCUREMENT
1011HG3068810-422-1-1,MS1,INV-000290,SERVICE_PROCUREMENT
1011HG3068810-430-1-1,MS1,INV-000290,SERVICE_PROCUREMENT
1011HG3068810-816-4-1,MS1,INV-000290,SERVICE_PROCUREMENT
1011HG3068810-816-1-1,MS1,INV-000290,SERVICE_PROCUREMENT
1011HG3068810-661-2-1,MS1,INV-000290,SERVICE_PROCUREMENT
1011HG3167912-351-1-1,MS1,INV-000290,SERVICE_PROCUREMENT
1011HG3068809-2623-1-1,MS1,INV-000290,SERVICE_PROCUREMENT
1011HG3068809-2571-5-1,MS1,INV-000290,SERVICE_PROCUREMENT
1011HG3068809-2571-4-1,MS1,INV-000290,SERVICE_PROCUREMENT
1011HG3068809-2014-2-1,MS1,INV-000290,SERVICE_PROCUREMENT
1011HG3068810-416-1-1,MS1,INV-000290,SERVICE_PROCUREMENT
1011HG3167912-346-1-1,MS1,INV-000290,SERVICE_PROCUREMENT
1011HG3167912-268-1-1,MS1,INV-000292,SERVICE_PROCUREMENT
1011HG3068809-2626-1-1,MS1,INV-000292,SERVICE_PROCUREMENT
1011HG3068809-2517-3-1,MS1,INV-000292,SERVICE_PROCUREMENT
1011HG3068809-2490-2-1,MS1,INV-000292,SERVICE_PROCUREMENT
1011HG3068809-2675-2-1,MS1,INV-000292,SERVICE_PROCUREMENT
1011HG3068809-2598-2-1,MS1,INV-000292,SERVICE_PROCUREMENT
1011HG3068809-2650-4-1,MS1,INV-000292,SERVICE_PROCUREMENT
1011HG3068809-2762-1-1,MS1,INV-000292,SERVICE_PROCUREMENT
1011HG3167912-332-1-1,MS1,INV-000292,SERVICE_PROCUREMENT
1011HG3167912-322-1-1,MS1,INV-000292,SERVICE_PROCUREMENT
1011HG3068809-2516-1-1,MS1,INV-000292,SERVICE_PROCUREMENT
1011HG3068809-2516-2-1,MS1,INV-000292,SERVICE_PROCUREMENT
1011HG3167911-320-1-1,MS1,INV-000292,SERVICE_PROCUREMENT
1011HG3068809-2488-1-1,MS1,INV-000292,SERVICE_PROCUREMENT
1011HG3068809-2566-1-1,MS1,INV-000292,SERVICE_PROCUREMENT
1011HG3068809-2445-2-1,MS1,INV-000292,SERVICE_PROCUREMENT
1011HG3068809-2567-1-1,MS1,INV-000292,SERVICE_PROCUREMENT
1011HG3068809-2760-1-1,MS1,INV-000292,SERVICE_PROCUREMENT
1011HG3068809-2476-1-1,MS1,INV-000292,SERVICE_PROCUREMENT
1011HG3068809-2675-1-1,MS1,INV-000292,SERVICE_PROCUREMENT
1011HG3068809-2650-1-1,MS1,INV-000292,SERVICE_PROCUREMENT
1011HG3068809-2650-5-1,MS1,INV-000292,SERVICE_PROCUREMENT
1011HG3068809-2651-1-1,MS1,INV-000292,SERVICE_PROCUREMENT
1011HG3068809-2651-4-1,MS1,INV-000292,SERVICE_PROCUREMENT
1011HG3068809-2570-2-1,MS1,INV-000292,SERVICE_PROCUREMENT
1011HG3068809-2568-1-1,MS1,INV-000292,SERVICE_PROCUREMENT
1011HG3068809-2836-1-1,MS1,INV-000292,SERVICE_PROCUREMENT
1011HG3068809-2838-1-1,MS1,INV-000292,SERVICE_PROCUREMENT
1011HG3068809-2130-2-1,MS1,INV-000292,SERVICE_PROCUREMENT
1011HG3068809-2532-1-1,MS1,INV-000292,SERVICE_PROCUREMENT
1011HG3068809-2758-1-1,MS1,INV-000292,SERVICE_PROCUREMENT
1011HG3068809-2487-2-1,MS1,INV-000292,SERVICE_PROCUREMENT
1011HG3068809-2761-1-1,MS1,INV-000292,SERVICE_PROCUREMENT
1011HG3068809-2476-2-1,MS1,INV-000292,SERVICE_PROCUREMENT
1011HG3068809-2475-2-1,MS1,INV-000292,SERVICE_PROCUREMENT
1011HG3068809-1588-3-1,MS1,INV-000292,SERVICE_PROCUREMENT
1011HG3068809-1785-2-1,MS1,INV-000292,SERVICE_PROCUREMENT
1011HG3068809-2763-1-1,MS1,INV-000292,SERVICE_PROCUREMENT
1011HG3167912-339-1-1,MS1,INV-000292,SERVICE_PROCUREMENT
1011HG3068809-2517-1-1,MS1,INV-000292,SERVICE_PROCUREMENT
1011HG3068809-2559-1-1,MS1,INV-000292,SERVICE_PROCUREMENT
1011HG3167911-320-2-1,MS1,INV-000292,SERVICE_PROCUREMENT
1011HG3068809-1177-1-1,MS1,INV-000292,SERVICE_PROCUREMENT
1011HG3068809-2445-1-1,MS1,INV-000292,SERVICE_PROCUREMENT
1011HG3068809-2487-1-1,MS1,INV-000292,SERVICE_PROCUREMENT
1011HG3068809-2759-1-1,MS1,INV-000292,SERVICE_PROCUREMENT
1011HG3068809-2475-1-1,MS1,INV-000292,SERVICE_PROCUREMENT
1011HG3068809-2651-5-1,MS1,INV-000292,SERVICE_PROCUREMENT
1011HG3068809-1586-2-1,MS1,INV-000294,SERVICE_PROCUREMENT
1011HG3167911-381-5-1,MS1,INV-000294,SERVICE_PROCUREMENT
1011HG3068809-2498-2-1,MS1,INV-000294,SERVICE_PROCUREMENT
1011HG3068809-1886-6-1,MS1,INV-000294,SERVICE_PROCUREMENT
1011HG3068810-795-2-1,MS1,INV-000294,SERVICE_PROCUREMENT
1011HG3068810-757-1-1,MS1,INV-000294,SERVICE_PROCUREMENT
1011HG3068809-1587-2-1,MS1,INV-000294,SERVICE_PROCUREMENT
1011HG3068809-2749-4-1,MS1,INV-000294,SERVICE_PROCUREMENT
1011HG3068809-2752-4-1,MS1,INV-000294,SERVICE_PROCUREMENT
1011HG3068809-2634-2-1,MS1,INV-000294,SERVICE_PROCUREMENT
1011HG3068809-2748-4-1,MS1,INV-000294,SERVICE_PROCUREMENT
1011HG3068809-2754-1-1,MS1,INV-000294,SERVICE_PROCUREMENT
1011HG3068809-2754-2-1,MS1,INV-000294,SERVICE_PROCUREMENT
1011HG3068809-2497-1-1,MS1,INV-000294,SERVICE_PROCUREMENT
1011HG3068809-2497-2-1,MS1,INV-000294,SERVICE_PROCUREMENT
1011HG3068809-2486-2-1,MS1,INV-000294,SERVICE_PROCUREMENT
1011HG3068809-2750-1-1,MS1,INV-000294,SERVICE_PROCUREMENT
1011HG3167911-381-4-1,MS1,INV-000294,SERVICE_PROCUREMENT
1011HG3167911-381-3-1,MS1,INV-000294,SERVICE_PROCUREMENT
1011HG3167911-382-3-1,MS1,INV-000294,SERVICE_PROCUREMENT
1011HG3068809-2587-3-1,MS1,INV-000294,SERVICE_PROCUREMENT
1011HG3068809-2592-1-1,MS1,INV-000294,SERVICE_PROCUREMENT
1011HG3068810-925-1-1,MS1,INV-000294,SERVICE_PROCUREMENT
1011HG3167911-386-1-1,MS1,INV-000294,SERVICE_PROCUREMENT
1011HG3068809-2510-2-1,MS1,INV-000294,SERVICE_PROCUREMENT
1011HG3068809-2749-2-1,MS1,INV-000294,SERVICE_PROCUREMENT
1011HG3068809-2835-1-1,MS1,INV-000294,SERVICE_PROCUREMENT
1011HG3068809-2752-3-1,MS1,INV-000294,SERVICE_PROCUREMENT
1011HG3068809-2834-1-1,MS1,INV-000294,SERVICE_PROCUREMENT
